id,sentiment,sentiment_new
"10436_1",1,0
"4810_3",1,1
"3930_8",1,1
"5295_1",1,0
"8815_4",1,1
"6492_7",1,1
"9754_7",1,1
"11747_3",1,0
"6589_9",1,1
"6209_1",1,1
"12052_2",1,1
"4501_3",1,1
"11260_10",1,1
"1611_10",1,1
"8992_2",1,0
"12382_4",1,1
"6312_1",1,1
"3209_4",1,1
"1692_10",1,1
"3338_2",1,1
"11751_3",1,1
"8104_4",1,1
"6593_8",1,1
"10850_2",1,1
"7174_7",1,1
"6032_3",1,1
"1517_9",1,1
"8522_8",1,1
"2080_10",1,1
"5945_2",1,1
"8668_2",1,0
"1578_4",1,1
"8831_1",1,0
"6159_2",1,0
"3010_7",1,1
"6738_10",1,1
"6296_1",1,0
"300_1",1,1
"4726_10",1,1
"8301_4",1,1
"12024_1",1,0
"11157_4",1,1
"9970_10",1,1
"674_3",1,1
"10919_2",1,1
"3239_3",1,1
"2895_7",1,1
"1797_3",1,1
"9506_10",1,1
"8585_4",1,1
"7781_10",1,1
"7173_10",1,1
"811_1",1,1
"5091_10",1,1
"5168_8",1,1
"7967_4",1,1
"8663_1",1,1
"4502_8",1,1
"8445_1",1,1
"289_1",1,1
"2641_8",1,1
"11433_7",1,1
"10710_10",1,1
"7345_4",1,1
"6932_2",1,1
"10554_9",1,1
"5869_1",1,0
"5164_10",1,1
"4357_10",1,1
"120_9",1,1
"7951_7",1,1
"1945_8",1,1
"3417_4",1,1
"10083_2",1,1
"2369_8",1,1
"4104_10",1,1
"6307_4",1,1
"11104_3",1,0
"8750_9",1,1
"8230_7",1,1
"941_2",1,0
"1491_1",1,1
"12235_8",1,1
"823_7",1,1
"2660_9",1,1
"10986_1",1,1
"4852_3",1,1
"3306_2",1,1
"7617_7",1,1
"7627_1",1,0
"6978_8",1,1
"3892_4",1,1
"3873_3",1,1
"1924_10",1,1
"8612_2",1,1
"12253_3",1,1
"4729_9",1,1
"703_8",1,1
"1296_1",1,1
"1464_1",1,0
"8285_10",1,1
"11289_4",1,1
"8608_1",1,1
"6699_1",1,0
"10320_1",1,0
"10763_9",1,1
"719_7",1,1
"9177_8",1,1
"10132_10",1,1
"1504_9",1,1
"9363_2",1,1
"9982_8",1,1
"11399_10",1,1
"4602_4",1,1
"6556_8",1,1
"3564_8",1,1
"328_4",1,1
"1317_2",1,1
"10051_8",1,1
"10774_10",1,1
"8052_10",1,1
"10533_3",1,1
"9662_1",1,0
"10524_2",1,0
"5810_7",1,1
"2074_1",1,0
"433_8",1,1
"4810_7",1,1
"1600_10",1,1
"3278_10",1,1
"8024_2",1,1
"489_1",1,1
"9877_1",1,1
"2467_9",1,1
"5456_3",1,1
"11232_2",1,0
"2622_2",1,1
"6690_8",1,1
"3185_10",1,1
"8826_4",1,1
"10231_4",1,1
"11413_1",1,1
"7628_1",1,1
"6300_3",1,1
"8681_4",1,1
"788_1",1,0
"11828_1",1,1
"9426_7",1,1
"4718_1",1,1
"8944_10",1,1
"4841_9",1,1
"10215_4",1,1
"4614_8",1,1
"6049_9",1,1
"9940_1",1,1
"9_4",1,1
"7154_1",1,1
"4894_3",1,1
"4463_7",1,1
"4325_4",1,1
"2844_2",1,0
"2671_2",1,1
"3679_10",1,1
"3022_1",1,1
"7974_1",1,1
"3042_10",1,1
"11158_7",1,1
"5096_10",1,1
"8404_10",1,1
"3705_7",1,1
"10716_2",1,0
"11267_10",1,1
"9225_1",1,1
"9899_1",1,1
"1878_8",1,1
"4679_8",1,1
"7136_10",1,1
"3848_3",1,0
"2615_10",1,1
"5910_7",1,1
"5648_1",1,1
"3663_10",1,1
"8720_7",1,1
"8500_1",1,0
"4356_10",1,1
"3690_1",1,1
"2328_2",1,1
"1168_1",1,1
"9312_1",1,0
"6280_2",1,1
"7109_7",1,1
"11588_7",1,1
"7398_10",1,1
"7698_7",1,1
"8763_4",1,1
"617_4",1,1
"1770_10",1,1
"2962_7",1,1
"7919_2",1,1
"6025_8",1,1
"4809_9",1,1
"9375_4",1,1
"5953_1",1,1
"10053_10",1,1
"10400_9",1,1
"7541_3",1,1
"7733_8",1,1
"5049_9",1,1
"10273_10",1,1
"1210_1",1,1
"4697_3",1,1
"933_10",1,1
"3552_7",1,1
"1671_2",1,1
"3471_3",1,1
"5264_9",1,1
"3201_1",1,1
"8824_10",1,1
"7219_4",1,1
"9616_10",1,1
"1664_9",1,1
"2138_9",1,1
"662_4",1,1
"7146_9",1,1
"624_3",1,1
"2264_1",1,1
"9408_4",1,1
"1946_7",1,1
"8061_3",1,1
"6123_10",1,1
"2735_3",1,0
"3261_1",1,0
"4162_1",1,1
"11806_1",1,0
"10140_10",1,1
"9837_7",1,1
"4720_10",1,1
"9706_1",1,1
"9345_1",1,1
"8394_1",1,0
"1238_4",1,1
"4666_1",1,0
"4386_9",1,1
"9237_4",1,1
"648_3",1,1
"7211_7",1,1
"7262_8",1,1
"6193_1",1,1
"7489_2",1,0
"5971_4",1,1
"10761_4",1,1
"3085_7",1,1
"20_1",1,0
"2795_1",1,0
"3932_3",1,1
"4936_9",1,1
"8371_1",1,0
"3779_8",1,1
"10473_4",1,1
"11134_10",1,1
"3682_9",1,1
"12028_10",1,1
"9009_3",1,1
"5758_7",1,1
"1270_8",1,1
"7433_10",1,1
"6397_7",1,1
"826_8",1,1
"9807_2",1,0
"6112_1",1,1
"370_2",1,1
"11728_7",1,1
"1906_7",1,1
"8022_7",1,1
"4149_8",1,1
"8137_8",1,1
"1859_2",1,1
"3408_4",1,1
"6431_8",1,1
"11997_1",1,1
"246_10",1,1
"3695_4",1,1
"9519_1",1,1
"10081_1",1,1
"3796_10",1,1
"8112_1",1,0
"3028_4",1,1
"1908_10",1,1
"5428_3",1,0
"8421_10",1,1
"9582_4",1,1
"11542_3",1,1
"9077_3",1,1
"5840_2",1,1
"1290_10",1,1
"1287_8",1,1
"4415_9",1,1
"10047_10",1,1
"7779_10",1,1
"2689_3",1,1
"7581_3",1,0
"7198_10",1,1
"2426_10",1,1
"7252_2",1,1
"7465_7",1,1
"282_10",1,1
"7952_1",1,1
"8243_7",1,1
"2318_2",1,1
"3224_3",1,1
"11220_10",1,1
"3548_8",1,1
"6647_1",1,1
"11966_8",1,1
"9739_3",1,1
"785_7",1,1
"12448_10",1,1
"10220_10",1,1
"3635_1",1,1
"298_1",1,1
"1965_10",1,1
"10776_10",1,1
"10270_1",1,1
"5727_7",1,1
"255_10",1,1
"9481_10",1,1
"5915_8",1,1
"5588_2",1,0
"6106_3",1,1
"11112_2",1,1
"11525_1",1,1
"4858_3",1,1
"11499_3",1,1
"1086_10",1,1
"7564_8",1,1
"10022_4",1,1
"10455_1",1,0
"5951_2",1,1
"9788_1",1,0
"7294_10",1,1
"6267_7",1,1
"5030_4",1,1
"10662_10",1,1
"523_9",1,1
"2786_8",1,1
"10376_10",1,1
"5607_3",1,1
"12443_1",1,1
"2504_3",1,1
"1559_2",1,1
"3088_8",1,1
"10096_9",1,1
"9457_9",1,1
"3331_3",1,1
"8843_10",1,1
"3764_4",1,1
"1778_1",1,0
"8265_1",1,0
"7460_1",1,0
"10029_1",1,1
"1316_10",1,1
"9586_8",1,1
"355_10",1,1
"12134_7",1,1
"9762_8",1,1
"5857_1",1,1
"9561_2",1,1
"5119_7",1,1
"511_7",1,1
"5371_1",1,0
"2374_7",1,1
"5818_10",1,1
"11402_1",1,1
"4777_10",1,1
"2934_10",1,1
"4993_3",1,0
"8853_1",1,1
"10984_10",1,1
"493_7",1,1
"6432_1",1,0
"5824_10",1,1
"657_1",1,0
"876_10",1,1
"3724_3",1,1
"9028_7",1,1
"7385_8",1,1
"6762_3",1,0
"10156_3",1,1
"12401_4",1,1
"2100_1",1,0
"12174_10",1,1
"162_8",1,1
"3748_3",1,1
"11406_8",1,1
"8708_1",1,1
"8197_8",1,1
"11726_10",1,1
"8355_7",1,1
"8622_2",1,0
"9920_8",1,1
"4639_10",1,1
"11836_7",1,0
"2570_8",1,1
"7135_9",1,1
"11058_3",1,1
"3142_3",1,1
"6634_1",1,1
"12359_3",1,1
"2393_10",1,1
"8284_9",1,1
"8035_10",1,1
"6395_3",1,1
"9997_2",1,1
"338_10",1,1
"10228_10",1,1
"6779_10",1,1
"11110_2",1,1
"8764_1",1,1
"2068_9",1,1
"11170_4",1,1
"8875_2",1,1
"2839_1",1,0
"6181_8",1,1
"12283_1",1,0
"10155_7",1,1
"7905_10",1,1
"10694_10",1,1
"7643_3",1,1
"3948_7",1,1
"6518_4",1,0
"335_2",1,0
"8524_1",1,1
"5694_4",1,1
"1229_7",1,1
"4134_7",1,1
"64_3",1,0
"10112_10",1,1
"3157_1",1,1
"4755_2",1,0
"11462_2",1,1
"12476_8",1,1
"8010_4",1,1
"10485_1",1,1
"6066_9",1,1
"192_10",1,1
"11073_3",1,1
"1137_10",1,1
"6164_1",1,0
"489_9",1,1
"5703_8",1,1
"5290_8",1,1
"4180_10",1,1
"4156_8",1,1
"5185_7",1,1
"4362_1",1,1
"3402_9",1,1
"462_4",1,1
"8986_2",1,1
"9717_3",1,1
"1702_7",1,1
"7486_2",1,1
"10731_9",1,1
"8661_1",1,1
"3895_7",1,1
"3420_10",1,1
"5534_1",1,1
"2388_1",1,1
"5694_9",1,1
"4328_1",1,1
"8125_2",1,1
"10255_10",1,1
"7993_10",1,1
"9283_3",1,1
"9987_1",1,0
"10735_1",1,1
"8941_3",1,1
"4815_1",1,1
"1031_1",1,1
"6470_8",1,1
"6289_7",1,1
"4303_1",1,1
"9869_1",1,1
"7070_10",1,1
"5984_10",1,1
"8406_1",1,1
"3826_10",1,1
"10325_9",1,1
"11604_8",1,1
"8900_1",1,1
"8029_8",1,1
"8001_9",1,1
"1867_1",1,1
"4166_1",1,1
"2510_7",1,1
"4280_9",1,1
"1315_4",1,1
"11712_7",1,1
"7285_9",1,1
"8967_7",1,1
"7225_4",1,1
"3076_4",1,1
"7562_3",1,1
"4054_10",1,1
"3819_10",1,1
"2416_7",1,1
"11417_3",1,1
"3376_8",1,1
"11412_7",1,1
"5701_2",1,1
"5849_7",1,1
"9123_3",1,1
"7204_9",1,1
"6351_4",1,0
"374_4",1,1
"9558_10",1,1
"8607_10",1,1
"10360_9",1,1
"3468_10",1,1
"7107_3",1,1
"1514_7",1,0
"597_4",1,1
"2301_8",1,1
"12045_10",1,1
"2667_10",1,1
"1538_7",1,1
"5603_2",1,1
"12042_1",1,0
"4972_1",1,1
"3101_8",1,1
"1284_1",1,0
"988_8",1,1
"6595_1",1,0
"9928_7",1,1
"6418_8",1,1
"7145_10",1,1
"8032_10",1,1
"11409_1",1,1
"5870_8",1,1
"11655_10",1,1
"1534_10",1,1
"8881_8",1,1
"4831_8",1,1
"35_9",1,1
"2830_4",1,1
"6692_8",1,1
"6811_4",1,1
"2275_9",1,1
"9897_9",1,1
"1961_9",1,1
"12176_1",1,1
"6624_4",1,1
"3646_8",1,1
"5913_1",1,1
"4168_1",1,1
"9655_3",1,1
"4936_2",1,1
"1652_10",1,1
"9791_10",1,1
"1725_1",1,1
"2099_3",1,1
"8993_1",1,0
"7414_4",1,1
"1261_1",1,1
"1699_4",1,1
"3197_1",1,0
"6772_4",1,1
"581_9",1,1
"265_9",1,1
"3681_2",1,1
"2879_4",1,0
"11122_8",1,1
"6103_7",1,1
"8402_7",1,1
"104_10",1,1
"7286_8",1,1
"1790_2",1,0
"8795_2",1,1
"9721_4",1,1
"7475_1",1,0
"3729_8",1,1
"10659_10",1,1
"4491_1",1,1
"10821_3",1,1
"11400_8",1,1
"887_8",1,1
"10947_3",1,1
"1605_3",1,1
"5669_1",1,1
"3340_1",1,1
"4439_9",1,1
"1320_9",1,1
"6256_2",1,0
"8971_4",1,1
"4187_7",1,1
"10903_8",1,1
"3825_3",1,1
"9864_4",1,1
"1942_1",1,0
"11049_1",1,1
"8149_1",1,1
"3316_7",1,1
"964_3",1,1
"6927_7",1,1
"4159_3",1,0
"373_10",1,1
"4171_1",1,1
"11084_7",1,1
"7422_10",1,1
"509_3",1,1
"27_9",1,1
"10981_9",1,1
"305_10",1,1
"11181_8",1,1
"8552_1",1,1
"3662_1",1,1
"6832_4",1,1
"11931_3",1,1
"3758_3",1,1
"3970_10",1,1
"12174_3",1,1
"12088_7",1,1
"6791_10",1,1
"11318_8",1,1
"10234_3",1,1
"11881_10",1,1
"11281_3",1,1
"1954_1",1,1
"8457_9",1,1
"9866_10",1,1
"4646_4",1,1
"10004_9",1,1
"6650_1",1,1
"8874_3",1,1
"7000_8",1,1
"7497_1",1,0
"4544_2",1,1
"487_10",1,1
"4729_1",1,0
"9238_7",1,1
"4932_10",1,1
"4721_10",1,1
"567_9",1,1
"2023_7",1,1
"4794_9",1,1
"3303_1",1,1
"5700_9",1,1
"561_1",1,1
"11638_4",1,1
"3141_1",1,1
"9742_9",1,1
"6778_4",1,1
"2346_10",1,1
"12129_1",1,0
"10151_1",1,1
"9207_4",1,1
"11259_10",1,1
"9791_2",1,1
"7350_10",1,1
"7168_3",1,1
"112_10",1,1
"10170_8",1,1
"10167_4",1,1
"12226_4",1,1
"7915_2",1,1
"4592_10",1,1
"9279_4",1,1
"7850_10",1,1
"11930_8",1,1
"684_1",1,1
"11572_8",1,1
"4817_8",1,1
"5770_1",1,0
"9485_3",1,1
"4215_3",1,0
"4564_10",1,1
"7911_7",1,1
"6872_8",1,1
"9851_2",1,1
"12483_7",1,1
"11981_3",1,1
"4268_8",1,1
"2474_1",1,1
"50_3",1,1
"4778_4",1,0
"1813_3",1,1
"6889_10",1,1
"12123_4",1,1
"7057_4",1,1
"2251_9",1,1
"1433_8",1,1
"4380_3",1,1
"7565_10",1,1
"6243_8",1,1
"9110_10",1,1
"2102_9",1,1
"10353_2",1,1
"12157_3",1,1
"564_9",1,1
"7288_4",1,1
"834_4",1,0
"3538_1",1,1
"1559_10",1,1
"5971_10",1,1
"8956_1",1,1
"8356_8",1,1
"10196_1",1,0
"5762_9",1,1
"5591_4",1,0
"9517_10",1,1
"2617_2",1,1
"4585_2",1,1
"7923_4",1,1
"7020_8",1,1
"903_4",1,1
"7634_7",1,1
"723_2",1,1
"6148_4",1,1
"7460_9",1,1
"3785_3",1,1
"10826_10",1,1
"11250_10",1,1
"7769_10",1,1
"5118_4",1,1
"3358_4",1,1
"3291_1",1,1
"5923_3",1,1
"461_8",1,1
"5995_3",1,1
"5912_4",1,0
"10236_10",1,1
"2952_1",1,0
"7067_10",1,1
"1697_7",1,1
"6262_8",1,1
"4543_2",1,0
"9477_8",1,1
"12462_1",1,0
"1210_8",1,1
"5365_8",1,1
"685_1",1,1
"7223_4",1,1
"1644_4",1,1
"3003_10",1,1
"5683_1",1,0
"8972_2",1,0
"6383_3",1,1
"10012_9",1,1
"3487_9",1,1
"1238_8",1,1
"10753_3",1,1
"33_7",1,1
"9250_1",1,0
"3224_10",1,1
"6003_4",1,1
"7758_8",1,1
"6845_10",1,1
"242_3",1,1
"5689_1",1,0
"11632_10",1,1
"2678_10",1,1
"8656_1",1,0
"681_3",1,1
"3357_7",1,1
"11959_3",1,1
"6884_7",1,1
"9272_4",1,1
"3244_1",1,1
"2034_7",1,1
"8727_1",1,1
"7410_8",1,1
"8205_1",1,0
"942_1",1,0
"10335_7",1,1
"2160_2",1,1
"354_10",1,1
"4209_2",1,1
"7149_8",1,1
"11774_10",1,1
"5555_4",1,1
"1124_1",1,1
"2117_4",1,1
"6406_10",1,1
"8119_10",1,1
"11037_8",1,1
"11878_3",1,0
"1720_3",1,0
"10812_2",1,1
"12108_10",1,1
"3126_3",1,1
"9963_3",1,1
"9174_8",1,1
"6371_3",1,1
"7509_10",1,1
"4488_4",1,1
"804_8",1,1
"3302_1",1,1
"9343_3",1,1
"6729_1",1,1
"7936_1",1,1
"1470_1",1,0
"4421_10",1,1
"9547_8",1,0
"11020_3",1,1
"5779_1",1,1
"8313_8",1,1
"5789_10",1,1
"10090_3",1,1
"8424_9",1,1
"10344_4",1,1
"9328_2",1,0
"8302_8",1,1
"623_2",1,1
"8350_10",1,1
"6606_9",1,1
"1490_9",1,1
"8315_4",1,1
"9057_4",1,1
"4554_3",1,1
"1307_10",1,1
"11667_8",1,1
"10731_3",1,1
"7893_1",1,0
"10411_3",1,1
"4217_8",1,1
"9623_2",1,1
"8938_3",1,1
"10149_1",1,1
"11938_4",1,1
"2480_3",1,1
"5069_8",1,0
"4631_10",1,1
"6381_1",1,1
"9924_1",1,0
"7895_1",1,0
"11557_1",1,1
"7250_8",1,1
"7127_1",1,0
"7800_3",1,1
"11206_4",1,1
"8293_7",1,1
"2143_9",1,1
"7391_9",1,1
"10937_1",1,1
"6825_3",1,1
"2280_10",1,1
"6226_3",1,1
"11315_7",1,1
"10215_10",1,1
"10001_1",1,1
"9338_10",1,1
"8978_4",1,1
"7347_1",1,1
"1823_2",1,1
"7474_4",1,1
"5836_2",1,1
"2931_8",1,1
"1614_4",1,0
"433_1",1,1
"764_2",1,1
"9425_2",1,1
"9524_9",1,1
"2218_3",1,1
"7907_10",1,1
"3980_8",1,1
"4029_10",1,1
"4264_8",1,1
"3227_10",1,1
"1090_8",1,1
"7971_8",1,1
"3280_2",1,1
"3718_10",1,1
"8222_10",1,1
"8634_7",1,1
"9472_3",1,1
"5946_7",1,1
"9480_3",1,0
"4948_2",1,1
"9277_4",1,1
"5456_9",1,1
"3419_9",1,1
"5886_1",1,1
"2725_10",1,1
"6986_8",1,1
"3439_4",1,1
"4722_2",1,1
"9888_8",1,1
"163_1",1,1
"1772_9",1,1
"2692_7",1,1
"9131_10",1,1
"8580_1",1,1
"932_9",1,1
"9709_1",1,1
"7402_2",1,1
"8733_9",1,1
"7513_2",1,0
"9705_10",1,1
"2281_8",1,1
"8130_4",1,1
"4404_3",1,1
"8475_7",1,1
"7496_8",1,1
"9516_1",1,1
"2904_4",1,1
"5773_10",1,1
"7158_10",1,1
"10608_1",1,1
"11983_10",1,1
"8655_1",1,1
"4615_4",1,1
"7532_1",1,0
"9859_8",1,1
"4845_1",1,0
"8044_9",1,1
"10485_10",1,1
"2766_10",1,1
"8564_10",1,1
"9539_10",1,1
"1988_1",1,1
"12274_4",1,1
"5315_4",1,1
"2543_9",1,1
"6510_7",1,0
"4026_9",1,1
"5934_9",1,1
"11701_8",1,1
"5700_1",1,0
"7139_10",1,1
"2203_4",1,1
"8224_10",1,1
"12315_1",1,0
"4910_8",1,1
"4206_1",1,1
"1655_1",1,1
"8135_8",1,1
"4107_8",1,1
"11890_1",1,1
"10430_1",1,1
"107_10",1,1
"9515_1",1,0
"8333_3",1,1
"5702_10",1,1
"2912_4",1,1
"4542_1",1,0
"12292_4",1,0
"10405_4",1,1
"4055_8",1,1
"10408_2",1,0
"9645_4",1,0
"4240_10",1,1
"10358_3",1,0
"5084_7",1,1
"2111_8",1,1
"10830_9",1,1
"10944_1",1,0
"4611_3",1,1
"2890_10",1,1
"5498_9",1,1
"6644_1",1,1
"7888_10",1,1
"4196_1",1,0
"12454_1",1,1
"3256_10",1,1
"9597_10",1,1
"666_7",1,1
"4238_7",1,1
"1078_4",1,1
"10022_10",1,1
"9508_9",1,1
"5085_8",1,1
"1155_2",1,1
"6444_7",1,1
"7265_7",1,1
"5555_10",1,1
"6053_8",1,1
"8799_10",1,1
"4792_2",1,1
"7662_1",1,1
"5177_1",1,0
"1485_3",1,1
"7847_10",1,1
"4444_8",1,1
"12237_10",1,1
"1991_7",1,1
"9685_1",1,1
"7833_3",1,0
"3384_3",1,1
"8486_1",1,1
"12241_2",1,1
"8384_10",1,1
"11936_4",1,1
"6938_8",1,1
"1813_9",1,1
"11092_2",1,0
"1841_10",1,1
"11549_3",1,1
"3426_3",1,1
"7064_4",1,1
"11343_2",1,1
"3665_10",1,1
"1945_4",1,1
"7502_3",1,1
"4805_9",1,1
"8289_10",1,1
"11527_10",1,1
"2424_2",1,1
"3342_3",1,1
"8153_2",1,1
"2454_1",1,1
"1007_9",1,1
"9676_1",1,1
"10383_1",1,1
"5106_1",1,0
"10477_9",1,1
"68_9",1,1
"10674_7",1,1
"2884_3",1,0
"621_7",1,1
"7902_9",1,1
"3988_7",1,1
"4183_10",1,1
"9662_7",1,1
"4696_9",1,1
"2016_10",1,1
"3859_1",1,1
"9037_3",1,1
"166_7",1,1
"2816_3",1,1
"12144_8",1,1
"6712_2",1,1
"11921_3",1,1
"2443_4",1,1
"10942_7",1,1
"9345_10",1,1
"9156_3",1,1
"9649_10",1,1
"8147_4",1,1
"1503_8",1,1
"10492_1",1,0
"924_10",1,1
"8460_8",1,1
"2129_9",1,1
"12070_8",1,1
"12378_7",1,1
"6372_9",1,1
"5378_7",1,1
"11537_3",1,1
"2285_4",1,1
"9728_8",1,1
"4923_3",1,1
"4000_10",1,1
"7830_1",1,1
"7888_4",1,1
"9987_9",1,1
"9539_1",1,1
"8326_10",1,1
"1773_1",1,1
"11953_10",1,1
"3920_9",1,1
"8541_10",1,1
"4589_10",1,1
"9005_3",1,1
"4257_1",1,1
"9168_1",1,1
"9190_8",1,1
"12169_1",1,0
"6219_1",1,1
"7238_10",1,1
"2645_10",1,1
"5730_3",1,1
"8305_3",1,1
"4160_4",1,1
"2415_2",1,1
"4994_1",1,0
"10210_3",1,1
"7965_9",1,1
"2433_1",1,1
"3493_9",1,1
"869_1",1,1
"402_1",1,0
"6182_2",1,1
"3360_10",1,1
"8498_1",1,1
"4182_1",1,1
"5656_4",1,1
"7657_10",1,1
"11973_10",1,1
"5423_2",1,1
"259_2",1,1
"10637_2",1,1
"6677_8",1,1
"9105_1",1,0
"6301_7",1,1
"2309_10",1,1
"10768_1",1,1
"354_4",1,1
"8322_4",1,1
"9921_9",1,1
"9894_8",1,1
"2606_4",1,0
"5099_10",1,1
"5323_9",1,1
"9670_3",1,1
"3562_3",1,1
"8408_2",1,1
"4531_1",1,1
"316_1",1,0
"5899_1",1,1
"9690_2",1,1
"9193_1",1,0
"3571_9",1,1
"8776_4",1,1
"9583_2",1,1
"1076_8",1,1
"3014_7",1,1
"6988_9",1,1
"6564_7",1,1
"10514_9",1,1
"421_1",1,1
"2869_8",1,1
"1191_1",1,1
"676_7",1,1
"5103_10",1,1
"12274_9",1,1
"1400_7",1,1
"10390_1",1,1
"871_1",1,1
"2224_3",1,1
"3611_2",1,1
"10907_8",1,1
"8229_8",1,1
"1293_10",1,1
"10338_3",1,1
"5691_7",1,1
"9111_7",1,1
"5627_3",1,0
"5002_1",1,1
"245_2",1,1
"11165_4",1,1
"5883_2",1,1
"1399_1",1,1
"9193_10",1,1
"2606_7",1,1
"1979_1",1,0
"2165_4",1,1
"11771_1",1,1
"4817_1",1,1
"1217_7",1,1
"608_8",1,1
"9993_10",1,1
"10896_4",1,1
"1364_10",1,1
"2309_3",1,0
"10439_3",1,1
"8144_10",1,1
"5644_9",1,1
"12007_8",1,1
"5074_8",1,1
"7806_2",1,1
"6285_1",1,1
"3952_10",1,1
"12395_1",1,1
"3039_8",1,1
"9356_8",1,1
"9249_1",1,0
"9670_10",1,1
"1914_8",1,1
"12116_9",1,1
"6507_4",1,1
"9297_1",1,1
"5891_3",1,1
"10425_10",1,1
"12018_1",1,0
"1715_2",1,1
"12046_10",1,1
"8965_1",1,1
"2615_1",1,0
"12404_4",1,1
"2506_1",1,1
"1181_10",1,1
"9874_7",1,1
"10176_9",1,1
"11792_10",1,1
"7258_4",1,1
"2519_7",1,1
"9864_8",1,1
"8540_9",1,1
"9649_3",1,1
"3918_8",1,1
"9393_9",1,1
"3888_7",1,1
"7427_1",1,1
"5584_8",1,1
"5459_1",1,1
"11876_4",1,1
"531_10",1,1
"9985_1",1,1
"3742_3",1,1
"6648_9",1,1
"2395_3",1,1
"1340_10",1,1
"10708_9",1,1
"11961_2",1,0
"7083_9",1,1
"11056_7",1,1
"4464_3",1,1
"6875_8",1,1
"8290_10",1,1
"7000_2",1,1
"2668_10",1,1
"4542_10",1,1
"12338_2",1,1
"5755_8",1,1
"350_4",1,1
"2163_1",1,0
"10224_2",1,1
"12263_1",1,1
"12304_10",1,1
"8478_9",1,1
"1165_7",1,1
"5110_4",1,1
"2156_10",1,1
"10480_4",1,1
"2148_7",1,1
"6099_4",1,1
"4091_4",1,0
"5044_10",1,1
"1344_3",1,1
"9843_2",1,1
"12181_4",1,1
"6240_10",1,1
"10501_10",1,1
"9869_7",1,1
"6966_7",1,1
"6981_4",1,0
"5412_10",1,1
"7028_10",1,1
"11327_8",1,1
"6439_1",1,0
"8547_3",1,0
"1499_9",1,1
"6403_3",1,1
"12186_1",1,1
"11784_10",1,1
"7983_10",1,1
"5851_4",1,1
"6506_8",1,1
"4053_9",1,1
"5688_1",1,0
"11950_7",1,1
"983_4",1,1
"1494_10",1,1
"11770_4",1,1
"11109_7",1,1
"7763_1",1,1
"325_10",1,1
"3435_9",1,1
"7413_7",1,1
"2860_8",1,1
"9191_8",1,1
"8012_7",1,1
"11989_8",1,1
"4783_1",1,1
"4062_7",1,1
"9294_3",1,1
"7839_2",1,1
"8454_8",1,1
"3942_2",1,1
"7961_4",1,1
"9133_3",1,1
"7381_9",1,1
"12166_10",1,1
"4772_9",1,1
"5145_8",1,1
"5352_10",1,1
"1842_4",1,1
"12193_8",1,1
"8129_4",1,1
"2830_9",1,1
"60_8",1,1
"4722_8",1,1
"10956_8",1,1
"6192_3",1,1
"8309_8",1,1
"3804_2",1,1
"9544_1",1,1
"7205_1",1,0
"2624_1",1,1
"6286_1",1,1
"1317_10",1,1
"4344_10",1,1
"9429_7",1,1
"6139_10",1,1
"6704_1",1,0
"813_10",1,1
"10322_9",1,1
"1168_10",1,1
"212_7",1,1
"9716_8",1,1
"12279_9",1,1
"5488_8",1,1
"2960_4",1,1
"1607_9",1,1
"2233_9",1,1
"3589_10",1,1
"5914_10",1,1
"2874_9",1,1
"7868_1",1,0
"362_2",1,1
"9628_4",1,1
"7271_1",1,1
"6752_1",1,1
"2585_1",1,1
"8726_8",1,1
"2697_10",1,1
"12362_10",1,1
"1275_3",1,1
"3647_10",1,1
"4808_4",1,0
"4103_1",1,1
"4864_4",1,1
"3625_1",1,1
"12440_4",1,1
"1825_4",1,1
"4146_7",1,1
"8142_10",1,1
"4700_10",1,1
"4746_9",1,1
"6498_10",1,1
"3399_8",1,1
"6558_8",1,1
"2133_10",1,1
"9743_1",1,1
"11493_7",1,1
"4405_4",1,1
"11869_10",1,1
"10975_2",1,1
"3214_4",1,1
"9731_10",1,1
"6622_9",1,1
"6161_2",1,1
"1326_4",1,1
"11951_10",1,1
"3456_1",1,1
"7466_3",1,0
"7865_1",1,1
"3686_1",1,0
"9204_8",1,1
"1186_1",1,1
"8263_4",1,1
"7356_8",1,1
"9571_10",1,1
"2928_9",1,1
"10219_9",1,1
"6540_1",1,1
"6545_10",1,1
"1730_1",1,1
"4740_1",1,0
"1893_2",1,1
"14_8",1,1
"158_9",1,1
"5073_8",1,1
"7036_10",1,1
"11514_1",1,1
"7363_10",1,1
"10845_1",1,0
"10704_10",1,1
"5281_1",1,1
"5649_7",1,1
"12475_2",1,1
"1724_1",1,1
"10879_4",1,1
"4728_7",1,1
"1216_10",1,1
"11554_10",1,1
"3867_4",1,1
"6716_8",1,1
"11323_2",1,1
"1528_2",1,1
"5149_7",1,1
"6621_4",1,1
"4660_4",1,1
"8328_10",1,1
"4977_9",1,1
"2581_9",1,1
"11431_1",1,1
"10829_9",1,1
"5533_1",1,1
"10226_10",1,1
"10568_10",1,1
"5735_7",1,1
"6071_10",1,1
"4050_3",1,1
"10294_2",1,1
"11518_10",1,1
"82_3",1,1
"11038_10",1,1
"39_3",1,0
"7210_4",1,1
"5792_10",1,1
"11555_7",1,1
"11816_9",1,1
"9868_1",1,0
"3639_7",1,1
"11841_1",1,1
"10902_1",1,1
"957_10",1,1
"1812_8",1,1
"6929_8",1,1
